Date,Zonguldak_Temp2m,Zonguldak_Basinc,Zonguldak_Kar,Zonguldak_Yagmur,Istanbul_Temp2m,Istanbul_Basinc,Istanbul_Kar,Istanbul_Yagmur,Moskova_Temp2m,Moskova_Basinc,Moskova_Ruzgar,Sibirya_Bati_Temp2m,Sibirya_Bati_Basinc,Sibirya_Bati_Ruzgar,Sibirya_Derin_Temp2m,Sibirya_Derin_Basinc,Sibirya_Derin_Ruzgar,Iskandinavya_Temp2m,Iskandinavya_Basinc,Iskandinavya_Ruzgar,Izlanda_Temp2m,Izlanda_Basinc,Izlanda_Ruzgar,Azor_Temp2m,Azor_Basinc,Azor_Ruzgar,Gronland_Temp2m,Gronland_Basinc,Gronland_Ruzgar,Ingiltere_Temp2m,Ingiltere_Basinc,Ingiltere_Ruzgar,Italya_Temp2m,Italya_Basinc,Italya_Ruzgar,Balkanlar_Temp2m,Balkanlar_Basinc,Balkanlar_Ruzgar,Kutup_Merkez_Basinc,Aleut_YB_Temp2m,Aleut_YB_Basinc,Aleut_YB_Ruzgar
2022-12-18,6.224917,1034.0166,0.0,9.8,7.2309995,1034.6042,0.0,2.3,-6.1717496,1027.3292,21.979342,-13.918918,1009.67914,7.653214,-19.676165,1023.65015,11.323273,-8.252833,1017.10406,8.532548,-8.872749,1018.2791,13.390346,12.75125,997.4001,32.142036,-40.44933,1041.8334,21.994207,2.2140834,1016.51666,17.011505,8.094583,1032.6875,9.892978,-1.568,1042.1251,9.750187,999.02924,5.8541675,1011.9417,43.851665
2022-12-19,4.516583,1032.3583,0.0,0.1,7.0435004,1031.9958,0.0,0.0,-8.373834,1023.39996,17.444197,-14.962666,1009.5752,15.571215,-30.942827,1022.12085,11.711129,-2.5236666,1001.0334,10.989082,-6.139416,1004.1499,20.878473,12.049168,1009.48334,15.921209,-35.918087,1039.8583,27.401947,11.9745,1006.7998,32.87401,7.6195836,1029.429,7.164023,-1.8096666,1037.875,5.764027,997.5625,5.820833,1006.9626,49.751144
2022-12-20,3.041583,1025.3334,0.0,0.0,6.666416,1024.6041,0.0,0.0,-7.1988354,1017.20825,14.908476,-18.427252,1016.3958,10.032498,-15.542835,1008.3874,10.902033,-3.7215831,996.2834,9.924184,-3.0269172,1001.0,21.245308,13.692916,1015.03735,24.674145,-35.105587,1035.7667,29.00804,9.186999,1007.21246,18.021145,8.144584,1023.3167,8.03773,-2.2700837,1025.6207,9.1909485,995.3916,5.8125,997.3875,64.84434
2022-12-21,5.141584,1019.8416,0.0,0.0,7.014334,1019.30414,0.0,0.0,0.8553333,1008.41254,19.62647,-15.875165,1016.1042,13.763278,-15.586583,1012.1084,9.616579,-5.4465833,993.86255,11.88098,-3.5519164,1011.46674,13.98808,14.399166,1016.9209,26.545994,-36.9035,1028.9917,18.985922,7.08075,1006.25836,13.620076,11.232082,1018.8416,6.424077,-1.9450833,1019.08325,8.311918,994.5332,5.0791664,987.52515,55.410847
2022-12-22,6.174916,1016.63745,0.0,0.0,7.097666,1016.5208,0.0,0.0,0.91158324,1006.97906,19.275078,-5.537666,1006.60406,12.388646,-26.038668,1036.0083,9.113273,-11.159083,1000.52496,12.476022,-9.424834,1019.229,10.132604,13.126251,1014.91656,26.786732,-35.170166,1028.7543,10.891306,8.4036665,1003.35846,12.506867,11.173749,1017.10406,6.8199034,0.66116655,1015.0374,7.168867,993.6457,4.658334,984.9541,44.587997
2022-12-23,6.7790837,1016.23334,0.0,0.0,7.6997495,1016.29584,0.0,0.0,0.90533334,1007.6792,17.756737,-0.51474994,1011.70825,13.479921,-20.138666,1033.2083,17.84201,-10.636168,1009.41675,13.552161,-9.283166,1017.33325,13.809701,10.25125,1018.55,21.50571,-42.601414,1030.8707,16.774555,9.478665,1002.6375,15.915641,12.21125,1018.07086,5.8487415,2.0444999,1014.3457,10.522533,993.71246,4.3208337,992.64166,36.244038
2022-12-24,7.714499,1019.42505,0.0,10.7,9.743501,1020.69574,0.0,2.3,-4.436333,1022.28754,10.9300785,-0.8960001,1013.5417,13.993562,-12.728249,1028.3251,12.815896,-12.217419,1014.47925,13.652602,-7.9602494,1005.84174,14.793281,7.684583,1015.00415,20.112417,-48.266006,1031.8124,20.414156,8.603665,1009.66656,15.903137,10.867499,1023.8792,6.536428,4.1653333,1021.104,8.671132,992.68756,-2.8666668,992.46674,55.68593
2022-12-25,7.1520004,1026.9584,0.0,4.999999,6.9497495,1027.9999,0.0,0.0,-7.230083,1030.2667,8.264627,-6.931416,1020.07086,13.65678,-7.65325,1026.271,15.983108,-1.3194999,1003.1125,17.756311,-7.03525,1002.62085,9.076648,8.072084,1023.28345,18.512348,-48.820164,1025.6251,14.308642,9.953667,1007.83325,15.8364,11.379998,1027.7626,8.038825,1.557,1026.7625,6.7056017,991.0251,-3.3312502,979.196,20.805689
2022-12-26,7.464499,1024.8375,0.0,0.3,9.151834,1025.1376,0.0,0.0,-5.5405006,1020.5125,19.015055,-9.66475,1027.6,9.694109,-7.8053327,1025.0542,13.571348,-3.2924166,996.73755,12.964175,-10.64775,1007.17084,14.327366,8.4887495,1033.2208,6.580163,-52.791,1015.45844,16.521358,6.0453334,1015.4792,17.53952,11.0216675,1027.0499,5.757026,6.2757497,1021.62085,13.939068,986.4707,1.5125002,976.79584,25.955341
2022-12-27,8.793666,1027.8334,0.0,2.7,8.92475,1027.8833,0.0,0.8,-1.953,1010.97906,12.270672,-16.239752,1028.1793,8.0431795,-10.092834,1022.56256,7.300691,-11.402835,1005.9124,10.879979,-5.3352504,994.51245,13.58041,11.222084,1029.3793,14.410584,-49.947254,1013.6667,19.628662,6.370333,1019.3459,20.316027,11.015415,1026.2,6.7707777,3.3549168,1029.2542,9.057202,985.09576,3.2958333,973.77924,29.071695
2022-12-28,6.1332498,1028.175,0.0,0.0,8.816418,1027.4791,0.0,0.0,-2.79675,1016.1584,12.634222,-25.006416,1030.5583,4.732499,-15.019916,1025.25,10.666325,-6.421583,993.875,14.118268,-10.379001,994.3542,9.708945,11.7075,1026.0665,11.845387,-43.980587,1010.5,13.076208,10.678666,1002.1042,30.068539,10.869582,1025.2875,8.3129225,0.9590833,1026.8833,7.321075,985.39575,3.8666666,966.7832,37.43388
2022-12-29,7.956167,1027.3666,0.0,0.0,8.376834,1027.6041,0.0,0.0,-0.8946666,1013.24567,14.686858,-23.856417,1035.3458,4.7653656,-22.044914,1037.4291,10.129426,-0.11116668,990.23334,13.823891,-13.376918,992.63763,9.2892685,12.955417,1017.7041,27.982708,-40.380585,1007.01245,13.310015,7.870333,1000.9001,25.526384,12.677917,1024.3207,9.856831,3.71325,1024.5667,10.540253,986.6209,3.6645832,971.94995,25.63181
2022-12-30,8.176999,1030.2333,0.0,0.0,8.310166,1029.9542,0.0,0.0,0.4345,1014.22504,13.225465,-26.046,1037.2792,4.218209,-21.086584,1043.0875,20.03367,0.9971667,983.94995,19.648438,-15.270668,995.11676,8.397748,11.147084,1008.31665,28.903164,-46.663914,1008.5085,20.116749,9.749499,997.6125,26.061968,12.675832,1029.8458,4.4661517,5.1611667,1028.296,9.075579,985.69574,3.5583336,976.83746,14.561451
2022-12-31,7.558249,1032.3627,0.0,0.0,7.839334,1031.9208,0.0,0.0,2.347,1006.74585,22.851364,-26.196001,1029.1125,6.229498,-17.874084,1037.3873,19.283052,-8.223668,1005.17926,12.109276,-7.4144173,986.44586,16.766165,7.105417,1013.9124,22.63077,-53.345173,1004.87085,15.584128,12.307834,999.77924,30.022276,10.934166,1031.6041,7.3169775,6.9882493,1029.9583,10.973217,985.67914,3.3291667,974.7334,26.739412
2023-01-01,5.995749,1031.3165,0.0,0.0,6.6830845,1031.15,0.0,0.0,-1.1384166,1012.22925,22.642483,-18.856419,1002.2793,9.456304,-15.307418,1030.4542,12.047234,-12.338252,1012.51666,8.370955,-6.67275,991.92084,11.684438,8.317916,1023.68744,14.313253,-46.880585,994.8333,23.554415,10.384916,1008.06665,20.617746,10.617499,1030.4751,7.5295544,8.332001,1028.0249,10.373898,987.7043,1.9750003,979.98334,37.183563
2023-01-02,6.1311665,1027.0709,0.0,0.0,6.872667,1027.5748,0.0,0.0,-1.6446663,1008.4626,15.921992,-23.468918,1001.05005,7.6811633,-15.513667,1023.62506,7.5764694,-12.296584,1017.48737,10.712099,1.1605834,990.21246,14.858767,11.57,1025.529,19.053307,-38.74934,995.929,41.255745,5.684916,1016.71674,10.427721,10.988334,1029.7708,8.1617985,7.248667,1024.9042,8.674991,989.30414,0.33124995,988.6916,39.75834
2023-01-03,7.158249,1025.4166,0.0,0.2,8.685167,1026.3002,0.0,0.1,-3.2550833,1010.03326,20.467909,-27.154337,1004.925,4.230278,-14.236584,1014.81665,14.1157465,-10.977834,1018.4832,11.129678,-2.3956668,994.80414,8.643347,11.547085,1027.7167,19.938227,-33.395172,999.5542,35.690876,8.457831,1018.56683,24.126616,10.713333,1029.3002,7.7367144,5.0924163,1028.2916,7.8554606,991.2292,0.024999997,991.21246,19.698528
2023-01-04,8.166583,1021.88745,0.0,0.5,9.560167,1022.2168,0.0,0.0,-7.232167,1007.7791,14.570633,-31.285585,1008.3084,4.813605,-12.49075,1008.9251,11.1077,-8.136167,1020.19995,10.267908,-7.937334,1004.63336,5.34616,12.032498,1025.621,25.052475,-41.399334,1011.9207,20.430109,11.964084,1014.47095,30.577011,9.4175,1025.975,5.6703067,6.1695004,1019.14166,17.759525,992.0208,0.36875,992.28326,17.612972
2023-01-05,8.310333,1019.24176,0.0,4.7999997,9.749751,1020.57916,0.0,3.9999998,-22.992584,1019.39166,15.262216,-30.02725,1011.0251,7.0409107,-14.728251,1006.07495,4.9481893,-8.71325,1021.304,15.259373,-9.893583,1005.44995,10.109148,10.288751,1024.0542,11.000154,-40.35142,1017.03754,20.885786,10.634916,1018.625,20.53328,11.300834,1024.6167,6.0080585,8.071583,1019.1333,14.7537985,988.32086,1.7520834,993.4832,21.512636
2023-01-06,6.506166,1025.2416,0.0,0.90000004,7.4455833,1024.6375,0.0,0.0,-25.594666,1030.3915,12.151856,-28.991835,1011.25415,14.818594,-19.421999,1015.11664,10.96142,-4.91325,1010.95416,13.9921055,-5.618583,997.6335,11.993284,11.953334,1020.25,20.159693,-42.738922,1017.38745,17.957792,9.707833,1013.82904,21.28744,10.048749,1024.0791,6.699573,3.7840836,1024.85,6.775502,988.89166,3.3750002,991.05835,44.107376
2023-01-07,4.55825,1024.0417,0.0,0.0,6.3205833,1023.3418,0.0,0.0,-19.234251,1033.3168,11.237341,-30.2335,1019.79584,15.105541,-16.288668,1009.5457,12.056759,0.48258337,1000.78735,15.767063,-3.5540001,985.675,9.904254,12.544999,1020.19574,19.10274,-45.607666,1015.3083,22.321175,10.253665,1000.77936,31.495766,10.475834,1020.15424,10.784115,2.7840831,1023.2083,8.976271,998.8835,3.6791668,990.27496,44.611553
2023-01-08,5.4769998,1022.35004,0.0,0.0,6.6434994,1021.10425,0.0,0.0,-19.980083,1036.8375,15.890022,-27.350166,1026.1918,10.515523,-6.55325,994.8416,21.06656,0.08258332,999.85425,10.013005,0.94391674,978.9915,12.021398,12.77625,1023.05426,15.623463,-45.432674,1011.34174,20.443207,7.3515835,992.73334,22.708582,12.973751,1008.27094,19.83893,3.9986668,1018.03754,7.26305,999.08746,3.9729166,992.21246,44.773552
2023-01-09,8.029083,1017.3667,0.0,0.0,9.364334,1014.9543,0.0,0.7,-15.915502,1039.1832,25.541729,-17.704334,1035.1001,15.195123,-25.642832,1014.60004,16.766796,-0.657,1002.4915,9.627945,-0.7373333,989.7791,14.560388,12.820003,1022.1374,27.099678,-44.22434,1009.83746,18.500498,5.7994995,1001.1292,19.037031,8.86125,1014.57513,14.106658,6.890333,1009.27075,16.702698,990.90845,1.2416667,992.84155,23.659416
2023-01-10,11.1936655,1016.05414,0.0,0.1,10.531001,1014.175,0.0,1.0000001,-12.005084,1036.6332,25.726929,-15.912666,1032.9708,21.060776,-33.121998,1027.2792,8.927784,0.5596667,992.3499,19.236427,-1.4477502,986.64166,13.00238,11.090835,1027.9415,14.784102,-40.784748,1007.87067,14.289883,8.732833,1008.3918,24.923828,7.471666,1020.97076,8.904924,5.4820004,1017.1333,17.745573,986.20416,-0.175,994.2625,28.591177
2023-01-11,11.085334,1016.31665,0.0,0.90000004,9.043499,1016.6165,0.0,0.70000005,-8.715499,1028.9916,22.615574,-13.279334,1026.0541,19.402294,-36.996994,1038.3083,11.411512,1.018,989.1875,17.65065,-4.170667,989.8582,10.849033,10.90125,1032.3168,16.741867,-44.620174,1008.39996,17.362377,8.782833,1008.42505,26.523956,8.090416,1020.2082,12.379991,1.0653335,1022.72504,9.742902,990.9375,0.61875004,1000.37085,19.319641
2023-01-12,7.402,1018.2874,0.0,0.0,9.562249,1018.5208,0.0,2.6,-6.0280004,1024.579,21.716793,-9.725166,1024.5376,16.263596,-25.342833,1029.7833,11.45374,-2.71325,992.47095,7.201267,-3.5685835,996.51245,15.274335,13.261665,1029.6166,18.587086,-51.226414,1011.07086,17.11875,10.4995,1002.95416,32.915478,7.3425,1021.3584,8.1546335,2.9861667,1023.1668,5.2344427,990.43744,2.9875,986.47076,50.873386
2023-01-13,8.079082,1019.6667,0.0,1.4000001,9.0435,1019.7207,0.0,0.0,-2.9780004,1023.8459,21.313654,-8.627251,1023.325,16.04499,-21.040749,1023.87915,10.370785,-4.698667,997.5959,7.5452204,-4.933167,1002.6626,18.158567,13.00125,1025.7501,26.290955,-45.30142,1011.5417,21.575191,7.5286674,1008.5334,26.851744,9.78,1021.2458,11.557579,3.898667,1022.54156,4.609314,988.55,4.00625,982.20013,31.856619
2023-01-14,7.202,1021.0,0.0,0.0,8.680999,1020.53326,0.0,0.0,-3.161333,1022.79584,21.688528,-7.6689153,1024.3125,18.57189,-17.505335,1016.8167,8.698788,-2.5570004,978.6501,11.877504,-9.976918,1005.45844,11.617169,10.045001,1029.1042,26.903542,-34.0535,1012.81665,22.996567,9.0390835,1000.425,28.525492,9.621666,1017.61664,10.6066065,4.261166,1022.06256,6.2847066,988.27905,3.3333333,979.72076,25.289421
2023-01-15,6.0519996,1016.53326,0.0,0.0,7.0372505,1016.3,0.0,0.0,-4.3363338,1017.2083,25.717552,-8.418916,1027.3168,15.66765,-21.934504,1019.69995,11.786846,-5.8278337,981.71674,9.39076,-14.016501,1006.7083,9.227716,8.201251,1040.9083,13.00713,-33.226414,1012.30835,23.753073,4.757834,998.16656,21.766195,11.419582,1004.8792,20.1481,2.8049166,1012.2293,5.3150015,990.6042,2.7041667,978.2791,16.192163
2023-01-16,10.716583,1013.7751,0.0,0.0,12.845582,1012.01245,0.0,0.0,-1.3050832,1015.32916,24.886166,-10.5835,1031.7457,14.385151,-21.957418,1019.42914,14.72547,-4.3132496,990.9417,13.327342,-13.112332,1001.3792,8.273231,8.4366665,1038.1041,10.020327,-32.43475,1011.78326,28.172665,2.3203328,985.99585,18.229752,11.948747,993.7834,21.350649,6.282,1002.99585,6.0339932,990.4834,1.9208335,985.46674,22.85157
2023-01-17,13.616582,1014.779,0.0,0.0,15.191418,1012.7751,0.0,0.0,0.30325,1015.5083,29.636574,-7.912666,1032.1708,12.506969,-34.046997,1039.2667,9.982001,-1.4507502,988.10834,11.023097,-7.8248334,1007.40826,9.031354,10.434583,1034.7543,13.9879465,-35.43684,1017.85834,22.275166,-2.0859168,989.7417,5.7879677,9.869583,996.1831,13.9973545,13.352834,1001.77075,16.474247,991.37915,0.9354167,993.9207,29.25748
2023-01-18,13.229084,1017.8376,0.0,0.0,14.0372505,1016.46265,0.0,0.0,1.6178335,1015.7251,28.140572,-6.693917,1034.0625,11.274103,-27.790749,1029.35,14.976159,-4.7674174,999.1416,7.822662,-14.218583,1009.79584,5.1700974,8.6575,1036.4249,5.1315384,-44.438923,1021.1416,20.354866,-0.2588334,998.2585,11.434326,6.38625,1003.10016,10.851962,13.4174185,1006.37933,20.504873,995.95416,-0.6,987.696,31.767462
2023-01-19,12.1645,1013.0334,0.0,0.0,11.976834,1012.6916,0.0,2.3000002,2.3907497,1019.41235,24.846281,-6.6251664,1036.0625,13.345588,-27.507418,1035.8083,9.823774,-10.13825,1016.2917,11.081168,-9.604001,1009.2874,15.015178,8.797085,1035.4875,4.968984,-36.595173,1008.7375,28.333422,-0.23591672,1008.14594,8.618312,4.1300006,1003.3376,16.705908,11.109085,1006.1999,18.27802,999.47906,-2.1604168,998.08746,20.428255
2023-01-20,10.551999,1018.1584,0.0,0.0,11.743501,1016.9124,0.0,0.0,-3.278,1031.1835,15.295463,-3.5293338,1034.5542,16.429863,-37.411587,1052.9834,7.4256315,-12.046585,1033.4375,12.798996,4.7064166,988.8123,25.594114,9.82625,1031.6456,16.093254,-32.722256,990.9585,33.9134,1.8599168,1018.9749,12.685491,5.0299997,1004.3833,25.49894,5.8528333,1013.94995,14.336834,999.0959,-1.8874997,1009.9417,34.31404
2023-01-21,9.949917,1021.42096,0.0,0.0,11.087251,1021.2083,0.0,0.0,-4.794667,1036.6708,9.226126,-5.82725,1036.0665,12.468243,-37.680336,1053.5626,17.244385,-9.6153345,1034.3999,14.472269,2.9522502,984.5584,12.212172,11.02,1030.1918,15.176645,-39.434757,985.1291,17.883652,1.2786667,1032.4875,6.812258,4.477917,1011.4373,11.21191,9.246584,1021.6834,16.384344,1000.62915,0.8520834,997.54175,65.89855
2023-01-22,7.210333,1026.1084,0.0,0.5,8.989333,1026.2583,0.0,0.0,-4.63425,1041.5917,8.101388,-7.056416,1036.8583,11.256456,-27.186584,1029.9376,20.671444,-7.3174167,1030.5541,17.54275,-0.6664999,994.88324,29.20926,10.745,1029.8751,15.774076,-44.615997,1007.61664,16.653933,-1.7525831,1035.8624,3.0021374,4.0862503,1014.85834,9.608364,3.3028338,1031.3667,21.444996,1003.3249,3.1187499,981.9167,47.51347
2023-01-23,7.322832,1028.6586,0.0,3.6000001,7.972666,1029.1749,0.0,0.0,-3.1696663,1037.2958,12.122518,-6.562668,1028.1418,11.168955,-23.278252,1018.4958,14.121634,-0.9528332,1024.3875,14.604131,-3.1456664,1014.2708,11.559204,11.21375,1025.4042,25.20124,-32.466,1012.90826,29.007675,-0.8255,1037.9208,4.0322595,5.5008335,1024.4,12.13303,1.307,1034.7168,11.63183,1002.6917,2.575,986.4084,37.78246
2023-01-24,6.29575,1027.1124,0.0,1.1,6.3351665,1028.1083,0.0,0.2,-3.7592497,1030.25,13.001135,-8.5564165,1017.49585,15.75388,-28.521997,1024.7709,8.823929,2.5659165,1011.67084,15.649774,3.4209998,1001.0625,15.3104725,11.130417,1028.0376,20.27527,-34.07225,1012.18335,15.967043,1.7828332,1039.0835,6.364217,7.6091666,1018.96674,20.193193,0.682,1032.7875,8.719267,1006.2542,0.65416676,994.64166,43.819935
2023-01-25,5.5082498,1021.2375,0.0,0.0,8.033084,1019.2417,0.0,0.0,-2.6384165,1022.21246,19.910898,-4.360584,1004.81665,19.880941,-22.734497,1018.35004,15.560735,-2.0236666,1022.7666,12.483647,0.3814167,1026.55,16.037188,10.357499,1030.6586,19.573833,-27.4285,1015.56665,44.295044,1.0557499,1033.1792,9.846562,7.4612503,1008.4959,21.833769,1.4111667,1023.196,16.615122,1004.0085,-2.4937496,1012.44995,26.799644
2023-01-26,10.299916,1009.60425,0.0,0.8,10.178916,1007.42914,0.0,9.900001,-3.0175836,1020.65424,16.002775,-2.8980834,1009.24994,10.721697,-9.613666,1005.89996,17.611195,-6.3028336,1024.775,12.115131,5.966833,1014.6584,22.526999,10.572083,1034.2916,18.878437,-23.995165,996.7876,28.674225,4.7224164,1030.0751,18.217327,5.7987504,1006.9834,17.282948,0.8028333,1011.53326,29.457952,998.52075,3.3104172,1010.8501,48.18151
2023-01-27,8.418667,1009.8752,0.0,9.299999,6.8768315,1011.17084,0.0,2.3000002,-3.5821667,1024.1166,7.151802,-7.0751667,1013.3875,10.175727,-8.797,1011.89996,14.023993,-2.9320002,1010.91254,17.236107,1.9918333,1006.3918,28.281334,9.636666,1037.4918,12.557254,-33.920166,1007.8791,35.12201,3.9474156,1030.65,13.814189,5.8383336,1012.96674,13.785912,0.1445,1015.30005,9.770656,995.1543,4.0125,1018.22095,30.198254
2023-01-28,4.5082498,1017.6833,0.0,5.9,4.1247497,1019.6167,0.0,0.1,-3.7363331,1015.46246,11.043836,-8.875167,1012.42084,15.138008,-9.413667,1006.15424,12.699515,0.42425004,994.15424,17.281412,3.3230836,1001.72504,16.432154,9.655417,1036.2042,12.853943,-26.778494,998.1501,26.485796,2.4786665,1031.9292,6.8286633,5.3675003,1020.30005,16.284834,0.0049166675,1020.9624,5.592822,999.75,3.6833336,1019.00415,21.726906
2023-01-29,3.335333,1016.92084,0.28,4.7999997,3.8164167,1017.85425,0.0,0.0,-2.8113334,1002.37933,23.10622,-9.335584,1010.7624,11.61383,-10.2386675,1014.9209,9.814478,0.4763333,979.6169,20.294508,-0.34983334,995.1667,9.1112795,9.5720825,1032.2959,11.19689,-34.218082,1013.7957,13.625408,4.5349164,1026.6624,14.417185,4.277917,1020.89166,9.457234,-0.4013333,1017.8166,9.425037,1001.14166,3.283333,1006.50836,33.268658
2023-01-30,3.0499165,1012.02905,0.07,1.7000002,2.6518335,1012.8918,0.0,0.0,-1.3571666,999.3374,25.157858,-11.3376665,1010.32086,9.900113,-13.630334,1027.8959,10.377353,-3.611167,993.0793,13.731465,-2.3144164,996.3459,24.391373,9.640835,1031.0458,11.364261,-34.166004,1012.2668,24.944107,6.028667,1024.8584,14.890698,6.8216667,1021.49164,10.996057,-1.4534167,1013.03754,7.9224334,995.1875,3.7020836,1014.05,34.421993
2023-01-31,2.7478333,1015.4375,1.1899999,3.4,4.1809998,1017.02496,0.56,1.5000001,-0.8550833,1005.1875,16.892614,-3.2001667,1014.61237,12.3050375,-13.184499,1029.2833,6.5345664,-8.782001,996.1792,7.814186,-2.3623333,988.9917,11.304829,9.2699995,1031.9126,10.8935,-35.530586,1013.1543,16.811554,6.4328322,1024.9249,16.904829,6.4029164,1024.4125,7.7839155,-0.79300016,1015.87915,12.685542,998.5208,3.0395834,1016.8125,37.47142
2023-02-01,3.6561668,1017.95825,0.70000005,2.0,7.126833,1018.16656,0.0,0.1,-2.5384164,1007.76263,17.25041,-7.7105827,1022.32495,7.944987,-14.0345,1029.5126,10.199728,-11.115334,1012.6792,9.7028,-4.4706674,1005.60834,14.301047,9.045001,1030.1125,8.182977,-37.961834,1012.9626,23.043472,6.5244994,1024.8585,20.986689,7.519583,1023.8,8.994128,2.3403335,1014.52075,16.610165,1002.3208,3.1458337,996.7583,51.28014
2023-02-02,4.222833,1019.80835,0.14,1.9000003,4.8643336,1020.47925,0.0,1.7,-1.1946667,1009.24585,15.111821,-8.891833,1022.8625,7.5546513,-10.772,1026.5958,4.4550753,-10.434085,1019.5542,6.1752367,1.3439168,987.05414,24.658985,9.665834,1028.4999,11.507167,-33.09725,1011.4709,39.47741,7.8890824,1027.1542,19.186338,7.594582,1027.221,7.8753433,2.0257497,1018.77075,12.2881565,999.5833,2.7104168,998.18335,40.802544
2023-02-03,3.2895,1015.09576,0.0,0.2,4.5455832,1014.66254,0.0,3.3999999,-1.8488332,1015.82935,8.03685,-9.375166,1023.7458,7.1929874,-8.92825,1027.3458,6.495311,-10.83825,1034.3209,12.218779,3.6668336,989.9626,24.96228,11.203334,1026.2084,18.205204,-29.522247,1003.25006,52.12286,9.445333,1031.246,17.394005,8.91125,1022.2166,12.0466385,1.97575,1012.2791,12.986897,995.00006,2.2416666,992.2625,32.340553
2023-02-04,3.7457507,1011.1499,1.26,2.4,3.0664165,1012.63336,1.6100001,10.000002,-3.5155,1026.1957,11.407561,-11.741834,1026.8333,4.9183593,-10.355332,1028.5042,6.955032,-3.6840837,1028.6083,16.83705,0.7147501,1003.6292,21.983759,11.705417,1031.954,12.482934,-29.622252,994.64166,47.87445,7.6494994,1037.8458,8.948426,6.2966666,1028.1,18.403719,-0.94925,1023.80005,19.278425,996.0251,2.0729165,980.70825,33.06212
2023-02-05,2.9749167,1013.66656,3.29,5.8999996,3.0435,1017.0833,8.330001,7.8999996,-6.4384174,1031.8085,7.818384,-14.325168,1029.0332,5.3093624,-12.478249,1028.9209,6.1241326,-3.91325,1033.7543,12.186989,6.1335006,996.4583,27.658506,11.509583,1034.2291,16.160273,-26.40975,980.61676,42.953922,4.7911663,1044.3793,12.205537,3.77375,1029.3167,18.382027,-1.1659167,1030.2833,15.921743,998.28345,1.5229169,979.554,37.853966
2023-02-06,1.0895001,1023.57513,6.51,0.29999995,1.7580832,1027.0625,2.24,0.70000005,-10.0009165,1039.5334,5.3586535,-19.398085,1033.6041,5.953501,-13.761584,1025.8292,10.44775,-2.9111664,1028.2211,12.574592,0.6418335,995.71265,20.27623,10.907501,1031.9708,20.649323,-34.166,979.0876,10.778174,2.412,1042.254,5.4449763,3.6425002,1031.6,13.721528,-2.07425,1034.7042,8.225268,1005.89996,0.46250007,997.41656,25.414612
2023-02-07,0.029083356,1030.0333,10.710001,0.100000024,1.5726666,1032.6793,1.12,1.0,-8.192583,1040.8876,15.680475,-14.010586,1024.0667,11.198728,-14.190749,1019.38336,8.178565,-1.9236666,1022.89154,18.98486,-1.7935834,988.73755,23.433199,8.934583,1034.4834,17.949055,-43.43892,988.83344,17.278502,1.3870002,1039.1542,4.2982197,3.3237498,1031.3334,13.266584,-2.6450837,1040.8417,14.714434,1009.01263,0.80416673,1005.69586,27.100876
2023-02-08,1.1207501,1033.4791,4.27,0.70000005,3.3039167,1034.9418,0.0,2.3000002,-2.4759166,1034.3042,10.351524,-5.241833,1016.31256,16.162966,-23.290749,1019.0124,6.5739975,0.7721667,1001.896,24.545124,-4.3852496,981.8792,19.810408,9.355417,1032.7167,12.239531,-44.8535,1002.4292,21.052288,0.5994998,1034.9166,5.313101,3.909167,1030.5917,16.075396,-3.9867504,1042.8499,6.8127785,1015.85406,1.0229167,1008.14575,40.964695
2023-02-09,2.0999167,1034.4458,0.21000001,1.6000001,3.2893333,1035.1791,0.0,0.5,-3.5509164,1021.39575,25.321266,-4.491833,1015.64154,13.643868,-28.713667,1024.9042,9.348332,-3.640334,1007.61255,17.603487,-4.6456666,1006.35004,16.728388,9.728333,1030.2543,12.022401,-41.730583,1007.2542,21.497913,2.4349167,1032.9,8.304138,4.41125,1032.4043,16.977545,-3.828417,1038.7666,9.202863,1016.27075,1.6458334,987.84985,71.63822
2023-02-10,2.4832504,1032.9082,1.12,0.0,3.091417,1032.9084,0.0,0.0,-3.6405,1012.4043,27.456453,-5.900167,1013.9001,13.369644,-21.363668,1033.4792,12.072079,-5.779917,1014.90826,10.515514,3.0314167,992.94574,24.677557,9.992918,1021.56665,10.176475,-31.511833,998.0874,25.91094,2.7036664,1036.6249,11.431541,4.9966664,1034.4042,10.828107,-2.3034167,1033.7499,9.565111,1010.59174,-2.0479167,985.8835,52.955826
2023-02-11,0.89575005,1028.6709,0.07,0.0,1.9059997,1028.9918,0.0,0.0,-4.7155004,1012.9749,30.131659,-7.88975,1018.3293,11.05476,-18.3845,1039.9126,9.891365,1.9846668,1020.0,16.268917,4.650167,989.47485,28.310318,9.811667,1015.7542,6.55222,-32.103497,982.60834,21.711464,8.087001,1036.5792,7.8827667,7.0341663,1032.2458,9.296193,-0.54925007,1030.3625,7.1245313,1010.53345,-4.4291663,1005.5083,26.901033
2023-02-12,3.07075,1034.0458,0.90999997,0.9000001,4.7914166,1034.5875,0.0,0.2,-4.6217504,1013.2834,18.419285,-9.887668,1016.0623,10.162587,-19.703249,1038.2917,7.1713843,3.7950828,1022.93756,17.566961,3.4251664,999.52496,20.367281,9.8324995,1015.9875,13.315641,-35.595173,992.99994,28.405733,7.364084,1037.525,6.981962,7.4799995,1035.275,11.434696,0.25908324,1036.0166,8.893085,1011.1833,-2.5291667,1018.89996,25.342264
